Comment,Label,cluster
Selalu LUAR BIASA Karya2 by Alffi Rev,,1
Mahal karya mu Alffy ❤❤❤❤,,0
Mantapppp,,0
Alffy lu terbaik 👏🏻👏🏻👏🏻,,0
🇮🇩♡ Bna_17.08.24,,0
keren bangettttt apalagi animasinyaaa,,0
SANGAT KEREN!!! MERINDING!!!,,0
Jooooooss👍👍👍👍👍,,0
masyaallah terharu...keren parah sampe menangis di buatnya😭😭😭,,0
Terharu... 😢😭😭 Tapi pas ingat kelakuan pemerintah jaman sekarang pengen tak sutil satu persatu 🫠🫠,,0
Guardian of Nusantara 🔥,,0
Hal yang di tunggu di hari kemerdekan  adalah videonya alfi rev,,0
"💟 HAPPY INDEPENDENCE DAY INDONESIA🇮🇩, Thank you @Alffy Rev for your very beautiful work on this special day 🙌❤",,0
"Bagus bgt. Tp unsur daerahnya berkurang bgt. Bahkan ga ada nyanyian daerah. Padahal itu yg bikin terkesan selama ini. Trs perjalanan riset ke sumateranya mana ya implementasi videonya? Ada tp dikit bgt. Mgkn lebih baik kedepannya banyakin footage asli ketimbang animasi. Krn lebih menggambarkan indonesianya seperti wonderland pertama.
Overall penilaian pribadi ya:
wonderland pertama 10/10
Wonderland kedua 9/10
Wonderland ketiga yg ini 8/10
Salam, semoga sukses trs.
Trs berkarya. 
Btw gw tetap suka bgt dgn karya2 yg seperti ini.",,0
Semoga nanti bisa bikin film kolosal ini keren bgt sumpah😍😍😍😍😍,,0
Merinding,,0
Seharusnya yang kayak gini yang banyak subscribenya,,0
Alhamdulillah akhirnya kita bisa melihat batapa kayanya Nusantara kita,,0
Absen Rembang Lasem Jawa Tengah hadir,,0
KELASSSSSSS🔥,,0
Yang ditunggu tunggu 🔥🔥,,0
"Saya sebagai banngsa Indonesia sangat bangga dengan kerja keras Tim Alffy Rev  dalam membuat karya ini.
Kerja keras  dalam membuat karya ini tampak sangat jelas. Luar biasa, Hebat, Mengagumkan, Maknanya sangat dalam..
SUKSESSS Selalu Abangkuhh..🔥🔥🔥🔥",,0
"Fightnya gokiiilllll, se-smooth itu 🔥🔥🔥🔥🔥",,0
Luar biasa tiap tahun nonton karya kak Alfy,,1
"Dirgahayu Indonesiaku ke 79 Tahun semoga semakin Jaya Jaya Jaya...

Terimakasih Mas Alfy Rev dan Kawan Kawan atas persembahan Maha Karyanya...",,0
"Thank's mas alffy atas karya luar biasa ini, kami bangga memiliki mas alffy.. teruslah berkarya mas..",,0
KUWERENNNNNNNNNNN,,0
Epic masterpiece,,0
It's Cool ❤,,0
Visual effect nya bener2 LUAR BIASAA!!! great job and big respect untuk semua yang terlibat dalam project ini,,0
Dari tahun ke tahun bagus banget. Bangga sekali dengan penciptanya🎉❤,,0
"Terharu bgtt, bangga❤❤",,0
Gilaaaa niat bangettt kerennn 🔥,,0
selalu istimewah .. dirgahayu indonesia 🇮🇩,,1
"Dirgahayu Indonesia ku ke-79.


Luar biasa mari kita trendingkan ini....",,1
"Bener bener mahakarya 
Yg bisa bikin merinding menontonnya 
😭😭😭",,0
"Sungguh amazing dan epik karya alffy Rev, dirgahayu INDONESIA ku yg ke 79🇮🇩❤",,1
Yang selalu aku tunggu setiap tgl 17 Agustus,,0
"1. Musiknya megah
2. Suara Novia terdengar dewasa
3. Suara Elfonda Mekel sampai sekarang masih Emas 🥇",,0
"ACEH DAN PAPUA.. BERTAHANLAH DI INDONESIA,, KITA BERSAMA - SAMA... KAU TAK SENDIRI",,0
MERDEKAAAA..AYO GENERASI MUDA MARI KITA BERKARYA UNTUK KEMAJUAN DAN KEMAKMURAN BANGSA INDONESIA...MERDEKAAA,,0
Gelooooo,,0
"mungkin memang lebih singkat, but yall have relized 8 menit tersebut 90%nya CGI & Digi Double, INCREDIBLE WORKKK Alffy Rev dan Dewatlantis Studios!!!!",,0
bentar lagi sarawak dan sabah menemukan pengayom sejati mereka hehe,,0
SEMOGA ACEH DAN PAPUA JANGAN SAMPAI JADI MILIK AMERIKA DAN INGGRIS...     Jangan sampai..  mereka di kulit putih biadab merusak keutuhan negara KESATUAN INDONESIA,,0
"Videonya lebih ke Jawanesia ya, bukan Indonesia..",,0
"​ @aaifrozen the real of sdm rendah, ga liat itu baju"" adat dari seluruh daerah? Coba liat lagi video yang lain😂😂😂",,0
"Bagian akhir ketika melihat burung Garuda, kaum tua menitikkan air mata karena haru bahagia, yang muda senang dan bangga karena masa depan mereka yang cerah",,0
Finally... Tetap amazing❤❤❤,,0
Gercep❤,,0
Bangga telah dilahirkan sebagai anak indonesia ❤️,,0
Luar biasa...alfy n friends,,1
❤❤❤❤❤❤❤❤❤❤❤❤ 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,0
Hadir penggemar dr Jawa Timur blasteran Jawa Tengah....:),,0
Hebat mas broo...,,0
"Sebuah karya yang funtastic dan elegan yang dipersembahkan disetiap tahunnya, menampilkan suasana yang baru dan fresh. 79th indonesia merdeka",,0
Lebih bagus n canggih visual effectnya tp terlalu sebentar videonya,,0
Aku telat 48 menit...,,0
"KARIA seperti ini harus di dukung pemerintah karna
 konsep nya memperkenal kan indonesia ke kaca internasional",,0
Anjir mirip pengisi suara bbc earth. Kalau bener Memang legend nih suaranya kakek kakek,,0
Trimakasih untuk karya Luar biasa ini.. sangat bangga,,1
𝘋𝘪𝘳𝘨𝘢𝘩𝘢𝘺𝘶 𝘳𝘦𝘱𝘶𝘣𝘭𝘪𝘬 𝘪𝘯𝘥𝘰𝘯𝘦𝘴𝘪𝘢 𝘬𝘦 79,,0
Keren!!! Dirgahayu Republik Indonesia.,,1
awesome,,0
selalu kerennn,,0
merdekaa!!!🥳,,0
Nanges kejer 😭 makasih ya bang udah ngegambarin Nusantara yg saya kenal semirip itu 😭😭 rindu bgt... sebenernya kurang naga Antaboga tapi emg Garuda paling powerful sih sbg spirit guide animal nya Nusantara ❤️🇮🇩,,0
Bangga jadi Bangsa Indonesia! NKRI HARGA MATI! MERDEKA!!!,,0
terhuraa,,0
dirgahayu REPUBLIK INDONESIA yang 79 tahun semoga indonesia gemah ripah loh jinawi matur suwun kagem mas alfy rev mugi2 panjenengan sehat terus berkarya mas semangat agar anak muda indonesia semakin cinta tanah air ya,,1
"Kerennnn...terpuaskan  juga akhirnya di HUT RI yg ke 79 ,Alffy Rev mengeluarkan karya baru setelah tahun kemaren absen.Ditunggu karya karya yg lainnya Alffy Rev ..",,0
Absen Belum ada Sejam,,0
api apiiiii,,0
🔥,,0
Kerennn👏👏👏🔥,,0
"Bangga banget Candi Sukuh jadi bagian di sini, saya sebagai warga sana sangat bangga 
Karya yang sungguh luar biasa",,0
Kerennnnn,,0
Ke 6,,1
"Gila!!! Ini yang namanya Masterpiece. 
Salut buat seluruh Tim dan semua pemeran 👍👍👍

Karya ini membuat aku merinding dan aku bisa simpulkan ""Bahwa Nusantara Indonesia itu memang kaya, dan seindah itu hanya saja Negara ini dirusak oleh Pemerintahnya""",,0
Bangga banget ❤️🤍,,0
Dirgahayu Indonesia...,,1
"hade pisan , mantappp",,0
Ngeri terus Cok karyamu🎉,,0
"Berasa dalam dimensi nusantara , kagum sama alvy ❤❤❤❤🎉🎉🎉",,0
Ga ngerti 🥲,,0
"Kereennn... 
Meriding nonton nya",,0
Yg ditggu tunggu❤,,0
Nusantara negeri sejuta keajaiban..hidup nusantara,,0
Mengembalikan kejayaan masa lalu adalah cita cita luhur Nusantara 🥹🥹🫡,,0
Apotik Tutup Total…DIRGAHAYU NEGERIKU!,,0
Menakjubkan. 👍🇮🇩🇮🇩🇮🇩,,0
"Masya Allah S
Keren❤",,0
"Q BEJANJI NEGERIKU.. MESKI KU DIKECEWAKAN OLEH REZIM INI.. Q AKAN TETAP BERDIRI TEGAK MENYUARAKAN ""AKU CINTA INDONESIA"" TANAH TEMPAT KU LAHIR, KECIL, REMAJA, DEWASA, TUA DAN MATI. IZINKANKU MELAWAN BENGISNYA KETIDAK ADILAN REZIM INI  DAN MAAFKAN JIKA Q PERNAH HAMPIR MENYERAH. Q AKAN KEMBALI 5 TAHUN LAGI.. DAN MEMBERI KABAR DI KOMENAN INI.. AKAN KU BUKTIKAN.. KAU SAKSIKU PARA NETIZEN YG BUDIMAN",,0
Ayo trending kan guys,,0
sebuah karya yang sangat keren gokilll,,0
Keren,,0
"Dirgahayu Indonesiaku yang ke 79. Nusantara baru, Indonesia Maju. Merdeka Merdeka Merdeka. 


Semoga negeriku ini menjadi negeri yang aman, damai dan sejahtera selalu.",,1
"Masya allah.. 
Selalu keren karyanya.. Ini namanya bikin bangga Indonesia dan bisa mengalahkan Mister Bis.. 
Sehat sukses selalu bang Alfyy Rev and Crew all☝🏻🤠👍🏻",,0
"Jaya Selalu Indonesiaku,thanks alffy rev n team.greeting from Mojokerto Bumi Majapahit",,0
"As always yaaa dari tahun ke tahun ga pernah ngecewain!! KEREN BANGEEETTTT!!!!!

Sedikit koreksi... part ""Matahari telah berjanji"" kurang tepat translate-an bahasa inggrisnya hihiii. Other than that, KEREN KEREN KERENN",,0
keren parahhhh,,0
Mantab,,0
HAPPY INDEPENDENCE DAY!!! MERDEKA!!!,,0
Once,,0
wajibb trendingg🇮🇩🇮🇩🇮🇩,,0
Yang paling ditunggu setiap tahun,,0
JUUOOOOSSSSSSSS KIPA,,0
Terlalu menyalah,,0
"Meski aku lahir dijawa, tapi aku  bukanlah orang jawaa. Tapi Aku indonesiaa.",,0
"Dirgahayu Indonesia 
Semoga semakin banyak jiwa jiwa yg sadar oleh panggilan Ibu Pertiwi 
Bangkitlah jiwa jiwa Nusantara...
Siapa lagi yg akan jaga tanah ini klo bukan KITA????",,0
"Keren parah, bikin merinding",,0
Wajib trending!,,0
"Merinding disepanjang video. 17 agustus adalah hari yang kita tunggu tunggu sbg hari kemerdekaan dan hari diluncurkan karya baru dari Alffy rev. Sukses selalu, semoga jerih payah yg Alffy rev dan team rasakan dan perjuangkan, bisa mendapatkan ""buah"" yg setimpal. Semoga banyak rejeki akan terus mengalir, dan sehat sehat selalu. Terimakasih telah meramaikan hari kemerdekaan kita, Terimakasih atas karyanya. Terimakasih telah menggugah semangat nasionalisme dan jiwa cinta tanah air melalui karya.
🙏🏻",,0
Merinding,,0
Dirgahayu negeriku,,1
"Dirgahayu Republik Indonesia
Kalian Luar Biasaaaah",,1
"Amazing, Karya terindah..",,0
DIRGAHAYU  INDONESIA,,1
AKHIRNYA SANG GARUDA MENGEPAKKAN SAYAPNYA,,0
T E R   T H E   B E S T ! ! !🔥,,0
"Terima kasih alffy sudah mengingatkan kita dan turut menjadikan kita semua sebagai ""The guardian of Nusantara""

Nusantara Baru Indonesia Maju
Dirgahayu Indonesiaku🔥❤️",,1
Telat berapa menit gak apa apa lah yaa😊,,0
Kereeeennnn🎉🎉🎉🎉🎉,,0
"Dirgahayu Indonesia ku. 
Keren parahhhhhh, thanks kalian telah membuat karya yang sangat apik untuk dipertunjukkan dan dipertontonkan. The best bangga banget pokoknya sama kalian anak bangsa yang dapat menciptakan karya sangat indah ini, terus berkarya kedepannya serta menampilkan karya"" yang sangat apik kedepannya kak, sukses selalu untuk kak Alffy Rev and team!!",,0
7:20 AQ merinding,,0
"Karya Anak Bangsa yg MEMBANGGAKAN !
Hanya bisa suport dg LIKE ,Coment & Share
Semoga menginspirasi Anak-2 muda yg lain untuk Berkarya.
Terbanglah yg tinggi GARUDA-KU",,0
❤❤❤❤❤,,0
Terimakasih atas karya yang luar biasa ini bang,,1
"Yg nonton baru 4k, yg komen udah 4.7k. Belum selesai nonton udah komen 😆 dan yg like udah 27k 😅",,0
"Tontonan hari ini keren bgt, dari Coc Grand finale, Vindes 17 an, Alffy rev the Guardian of Nusantara, dll.
Makin jaya bangsa indonesia kalo konten kreator indonesia semua kaya begini. Aku bangga🎉🎉 Selamat Hari Kemerdekaan Indonesia 79 Tahun🎉🎉",,0
sungguh maha karya yg amazing!!,,0
"entah kenapa adegan pertarungannya ngingetin ke kratos. 

intinya MERDEKA INDONESIA JAYA NUSANTARA",,0
Terbaik ... yang selalu ditunggu setiap tahunnya ..,,0
Sumpah gw bangga menjadi orang Indonesia terlepas dari kelebihan dan kekuranganya,,0
Nobar sama keluarga ini keren banget <3,,0
Keren 👍👍👍,,0
"Terlalu singkat, dan kenapa lebih banyak musik mix nya dari pada durasi nyanyi nya? Padahal lbh bagus lagi klo durasi nyanyi nya di perpanjang.",,0
BAGUSSSSS BANGETTTTTTTTTTTT WOYYYYYYY,,0
Nnton ke 100,,0
❤ Indonesia ❤,,1
Terima kasih untuk seluruh talent & crew yg terlibat dalam karya yg sangat luar biasa. DIRGAHAYU INDONESIA...!!!,,1
Terbaik ❤❤,,0
"wwaaaaooowww wwaaaaooowww....the best 👌 👍 😍 ❤❤❤. 
tiap tahun karyamu sungguh luar biasa .
tp sayang kog durasinya pendek .❤❤❤",,0
luar biasa istimewa....!!!,,1
TRENDINGKANNNNN!!!!!!,,0
Dirgahayu indonesiaku🎉🎉,,1
"bayangkan, kebhinekaan di negeri kita benar2 terwujud sempurna.. betapa indahnya satu kesatuan tanpa memandang ras, suku, etnik, tanpa korup.. bangsa kita menjadi bangsa yang luar biasa indah dan makmur. salam dirgahayu 79 indonesiaku",,1
Karya yg slalu saya tunggu,,0
INI BUKAN KEREN TAPI KERENNN 1 MILIYARRR KERENNNN,,0
"Karya anak bangsa yang sungguh luar biasa 🎉🎉🎉 
Teruskan bakatmu alvy rev !!!
Juga selamat HUT RI KE- 79 untuk Indonesiaku tercinta ❤🇮🇩",,1
Menakjubkan❤,,0
Jng sampe lagu keren ini dipake untuk fest edm yg mengiri orang2 party mabok karna lagu ini penuh sakral,,0
"Akhirnya karya alfy muncul lagi 
Setelah sekian lama d tunggu2 🔥🔥🔥",,0
Epic and wonderul...dirgayu indonesia ...❤❤❤Merdeka!!!,,0
Asli gk pernah gagal 🎉 selalu keren dan jadi bangga dengan budaya Indonesia,,0
Keren polll,,0
"What a masterpiece of Alffy's. Always wonderful just like Indonesia 🇮🇩.., MERDEKA!!!",,0
Nusantara ❤,,0
"Masyaallah... Indonesia bangga memiliki karya anak bangsa yang luar biasa mencintai negara ini. 
Maju dan jayalah Indonesiaku.",,1
Trendingkan yokkk❤❤🎉,,0
"Ga cukup klo cuma nonton sekali sajian sekeren ini,,,,,DIRGAHAYU NUSANTARAKU,,,JAYALAH SELALU,..",,0
"Kerennnnn bangettt, yang selalu ditunggu tiap 17 agustus❤❤",,0
Astaga relate banget sama kehidupan saat inii udah mulai bangkitnya para jiwa pejuang terima kasih kak sedikit banyak sudah membangkitkan apa yang sudah seharusnya sudah bangkit maknanya dalam banget inii so proud of you nangis liatnya😭🫂,,0
Proud of you guys!!!!!!,,0
"nonton ini 3x soalnya amazed banget sama hasilnya, ga sabar nunggu yang berikutnya jujur, apalagi candi sukuh deket rumah",,0
karia yg selalu di tungu setiap tahun semoga makin viral,,0
Karya yang begitu indah dan menggugah ❤ terimakasih sudah menghadirkan karya ini ❤,,0
Ayo kembali keajaran leluhur tinggalan Pertiwi nenek moyang yg ajaran impor tinggalkan.. Nusantara sudah dijajah 5 ajaran import yg bikin ajaran asli tertinggal,,0
Terharu menyaksikan animasinya 🥺,,0
epikkkkkkkk,,0
"Keren sih gila parah beud 🔥🔥🔥🔥🔥🔥🔥🔥 bukan menyala lagi ini mah, tapi membakar abangku 🔥🔥🔥",,0
Terbaik...,,0
"Terimakasih, Kak Alffy and Team. Salah satu Kado untuk Indonesia 🇲🇨",,0
Tolong infokan dong bagi yang tahu menit 08.05 itu siapa dan darimana. Penyadaran banget nih mau liat video fullnya 🙏,,0
Keren abiiisss,,0
"Lanjutkan, dirgahayu republil indonesia ke 79 🇮🇩",,1
Dirgahayu ke 79 INDONESIA  Qyu🇮🇩 I ♥️ U 💋,,1
Nusa antara,,0
Keren banget kak Alfyy ❤,,0
Hebat keren ni mahhh...jadi bertambah bangga sebagai bangsa yg memiliki keragaman dibawah bhinneka tunggal Ika kita bersatu,,0
❤❤❤,,0
"Keren banget kak, terharu aku lihat videonya. Pesan yang disampaikan pun nyampe ke penonton. Sayangnya, tadi sempat ada iklan😭. Tapi enggak papa kak. Kalian sangat memberikan yang terbaik, semangat terus berkarya dan menebar kebermanfaatan kak❤️🔥",,0
MENYALA INDONESIAKU ❤❤❤❤❤,,0
Agenda tahunan 😮😮❤,,0
"Makasi bang karya yg luar biiasa,menyqla terus indonesia ku, Tetaplah terbang tinggi",,0
Kerenn team alvy ❤❤,,0
Konsistensi persembahan untuk negeri🎉👍,,0
"mantap transisi animasinya menurut saya paling alus dari semua MV sebelumnya, MV2 yang sebelumnya sekali lihat ada yang kurang yang ini kayanya harus nonton berkali-kali sebelum nemu hahaha",,0
Baru dapet feelnya dari pembacaan puisi oleh sujiwo tedjo,,0
Keren bgt bang,,0
Ayo viralkaaaaaaaaan. 🎉🎉🎉🎉🎉,,0
DIRGAHAYU REPUBLIK INDONESIA KE 79 MERDEKA,,1
Keren bangettttt❤,,0
Pls taro di spotify plisssss,,0
Gak pernah gagal buat kita bangga bang @alffy... Merdeka untuk negeri kita tercinta... Trmksh atas persembahan nya...,,0
Gk kebayang kalo 1 jam ini 😂,,0
gaass,,0
"Masya Allah
Keren👏🏼👏🏼",,0
"Bangganya aq jadi warga indonesia, best, merinding....❤❤❤❤",,0
"Selamat Dirgahayu yang ke 79 Indonesia, bangkit dan jadilah Maju",,1
Gokilll kerennn 🎉🎉🎉🎉,,0
Dirgahayu Republik Indonesia tercinta ke-79 thn 🇲🇨,,1
uhuy.... keren....,,0
luar biasaaa....bangga❤❤❤❤,,0
Kak alffy and team the best. Terharuuu bangga karya kalian luar biasa hebatnya✨ dirgahayu indonesia kuuu🇮🇩🎊,,1
Luar biasa...gk sia sia aku menunggu ini keluar🩵✨,,0
Kereennnnn,,0
"Dirgahayu negriku .. yang ke 79, kita bangga menjadi indonesia ... Happy independence day republic of indonesia",,1
Nanti bakalan ada layar lebarnya 😊,,0
Kereenn❤❤,,0
TERBAIKKKK DI TUNGGU NEXT PROJECT 🥰🥰,,0
Akhirnya....,,0
MENYALAAA ALFFY DAN TEAAM🔥🔥🔥🔥. KEREN BGT GILAAA👏🏻👏🏻👏🏻👏🏻,,0
Epic❤️🤍,,0
❤🎉,,0
Nangis lihat mbah sudjiwo tejo aktinya sangat mendalami perannya. Mahakarya mas alffyrev g pernah gagal bikin orang2 terharu dan memupuk nasionalis 😭,,0
Ijin saya sebarin link di FB.boleh kah,,0
"Sebuah persembahan yang berkela, good luck",,0
Hadiiiirrrrr!!!! 🥺🇮🇩❣️🌹,,0
"best music, best animation, best talent, best dancer, best team. Dirgahayu Repubilk Indonesia ke -79",,0
ini film kah?,,0
"ko keren y... cgi ma sluruh alur action.nya.
keren bnget... semoga film"" indonesia bisa lbih bagus lagi... dan gak asal bkin film. sinetron"" gak guna bagi bangsa dan negara. unfaedah sumpah sinetron indonesia",,0
Yang paling kutunggu di hari kemerdekaan ya ini. Karya menakjubkan Alffy Rev!!!,,0
"Selamat Hari Kemerdekaan 17 Agustus 2024 , semoga Indonesia bisa jadi lebih baik dalam segala hal menuju Indonesia Emas 2045",,0
Dirgahayuuu Indonesia,,0
"Dirgayahu,, moga didepannya menjadi tentrem ayem loh jinawi",,0
"Kalau nggak bisa Trending, Youtobe keterlaluan sii ini",,0
Selalu luar biasa 🇮🇩🔥,,1
"𝗡𝗨𝗦𝗔𝗔𝗡𝗧𝗔𝗥𝗔 𝗶𝘀𝘁𝗶𝗹𝗮𝗵 𝘁𝗲𝗿𝘀𝗲𝗯𝘂𝘁 𝗽𝗲𝗿𝘁𝗮𝗺𝗮 𝗸𝗮𝗹𝗶 𝗱𝗶 𝘁𝗲𝗺𝘂𝗸𝗮𝗻 𝗱𝗮𝗹𝗮𝗺 𝗸𝗶𝘁𝗮𝗯 (𝙣𝙖𝙜𝙖𝙧𝙖𝙠𝙚𝙧𝙩𝙖𝙜𝙖𝙢𝙖) 𝗸𝗮𝗿𝘆𝗮 𝗘𝗺𝗽𝘂 𝗽𝗿𝗮𝗽𝗮𝗻𝗰𝗮
𝗶𝘀𝘁𝗶𝗹𝗮𝗵 𝗶𝗻𝗶 𝗯𝗲𝗿𝗮𝘀𝗮𝗹 𝗱𝗮𝗿𝗶 𝗯𝗮𝗵𝗮𝘀𝗮 𝗷𝗮𝘄𝗮 𝗸𝘂𝗻𝗼, 𝙣𝙪𝙨𝙖 𝘆𝗮𝗻𝗴 𝗯𝗲𝗿𝗮𝗿𝘁𝗶 𝗽𝘂𝗹𝗮𝘂 𝗱𝗮𝗻 𝙖𝙣𝙩𝙖𝙧𝙖 𝘆𝗮𝗻𝗴 𝗯𝗲𝗿𝗺𝗮𝗸𝗻𝗮 𝘁𝗲𝗿𝗹𝘂𝗮𝗿.

NUSANTARA memiliki sejarah yg panjang tanah nusantara dahulu di yakini 𝘤𝘪𝘬𝘢𝘭 𝘣𝘢𝘬𝘢𝘭 revolusi peradaban maju, sejarah tersebut masih banyak yg di tutup tutupi bangsa barat, dimana sejarah ini satu persatu mulai terkuak, 𝘬𝘢𝘳𝘺𝘢 𝘴𝘦𝘯𝘪 𝘵𝘦𝘳𝘵𝘶𝘢 𝘥𝘪 𝘥𝘶𝘯𝘪𝘢 di temukan di sulawesi, lukisan tersebut di buat skitar 51,200 tahun yg lalu, 𝘴𝘪𝘵𝘶𝘴 𝘨𝘶𝘯𝘶𝘯𝘨 𝘱𝘢𝘥𝘢𝘯𝘨 adalah kompleks megalitikum yg merupakan struktur peradaban terbesar dan tertua di dunia, 2700 tahun lebih tua dari Piramida agung mesir, para pakar sejarah juga mengatakan orang pertama yg mngarungi lautan adalah 𝘰𝘳𝘢𝘯𝘨 𝘰𝘳𝘢𝘯𝘨 𝘯𝘶𝘴𝘢𝘯𝘵𝘢𝘳𝘢

Selamat HUT RI ke 79 
Dirgahayu NKRI ku🇮🇩🫡",,0
Kn sama seperti cerita one piece,,0
Merinding sumpah 😢 hanya alffy Rev yg bisa mewujudkan wujud Garuda kyk bener2 nyata,,0
"KERENNN KARYA ANAK BANGSA INDONESIA.
Selalu takjub karya Alffy Rev dan Dewatlantis studios✨
Semangat dan sehat selalu kakak² smuanya untuk berkarya dan mengharumkan Nama bangsa Indonesia 🇲🇨",,0
Yang selama ini di nanti.,,0
Selalu keren alfy🎉,,0
❤❤❤🤍🤍🤍🇮🇩,,0
Trendingggg kan donggg,,0
Menyala Nusantaraku 🔥,,0
bang lu editor nya marjan ya?,,0
"Purwokerto Jawa tengah hadir ....
Bhineka tunggal ika
Merdeka... Merdeka..Merdeka....",,0
Sakral 🔥,,0
Mantap bang 🙏,,0
Gokillll🔥,,0
Karya yang selalu ditunggu tiap tahunnya..,,0
Luar biasa keren banget kak🔥🔥 video yg ditunggu2 tiap tanggal 17 Agustus...ga pernah gagal deh pokoknya..Mantappp🔥❤🇮🇩🇮🇩,,0
Andai garuda ku bisa mengibaskan sayap nya dengan gagah maka aman tentram nusantara ku dari penjahat berkedok dasi majulaah indonesia ku,,0
luar biasa ayo viral kan,,1
Yg dinanti. Waow.!!!,,0
Terimakasih atas kado terindah untuk hari kemerdekaan Republik Indonesia sangat terharu dengan hasil karya indah dari segenap tim Alffy Rev yang menghasilkan karya bersejarah bersamaan dengan di resmikannya ibukota baru Nusantara yang hari ini digunakan untuk upacara pengibaran bendera pusaka merah putih. Semoga pemerintah bisa mensupport karya anak bangsa yang berkualitas seperti ini yang sangat membantu Indonesia lebih dikenal di mancanegara. Sadarkah kalian karya kali ini sangat membantu Indonesia dalam mengenalkan pergantian ibukota baru Indonesia di mata dunia dengan menggambarkan keindahan Nusantara dengan segala kekayaan alam dan budaya seperti kita ketahui dari karya sebelum ini banyak sekali ditonton dan direview oleh banyak youtuber dan ini akan membantu mempromosikan Nusantara secara internasional. Semoga karya selanjutnya pemerintah dapat lebih mensupport segenap tim produksi Alffy rev sehingga dapat meningkatkan karya yang semakin lebih baik lagi kualitasnya.,,0
Gangerti lagi karya se epic ini bisa nonton gratis,,0
Garuda nya di akhir akhir keren banget sumpah!!🔥🔥🔥,,0
Gassspoool ditgahayu RI ke 79,,0
Masya Allah....seandainya ini dibuat jadi sebuah Film Kolosal Layar Lebar...❤❤❤,,0
"Thats so beautiful 🎉
Happy Independent Day Indonesia 🇮🇩🫰",,0
Sojiwo tejo bikin merinding suaranya😢,,0
Merinding... Nontonnya... Kangen terus 17 Agustus apalagi setiap tahun ada karya alvy,,0
Waaaaw..... Keren abizzzz.....👍👍,,0
"Luar biasa kak...merinding,terharu dan sekaligus bangga nonton tayangan ini...
Terus berkarya kak Allfy Rey
Maju terus Indonesiaku,tanah air tercinta.
DIRGAHAYU INDONESIA KE 79
TETAP ABADI SANG GARUDA
TETAP DALAM BHINEKA TUNGGAL IKA",,1
Sy bangga sebagai warga indonesia Nusantara. Terimakasih alfy reef,,0
Yang ditunggu akhirnya realist 😍😍😍,,0
Dirgahayu Republik Indonesia 🎉🎉,,1
"As always, epic. Hope the young generation, and all Indonesian will remember again, kita dibangun diatas perbedaan. Krn perbedaan ini maka ada Indonesia.",,0
"Asli merinding... Karya hebat ini membuatku meneteskan air mata.

Bangga rasanya...
Dirgahayu Indonesiaku
Nusantara Baru
Indonesia Maju ❤❤❤",,1
Harus trending sih ini 🔥🔥,,0
Kreatif kami banga dengan Generasi muda penerus Bangsa Indonesia,,0
"Trending 1 donggg,harus!",,0
Selalu terlope lope sama karyanya. Yg selalu ditunggu tiap kemerdekaan. Ditunggu juga movie keajaiban wonderlandnya semoga lancar. Sehat dan sukses selalu kak alffy dan teman2 dewatlantis,,0
"Wowww....selalu terkonsep dengan detil & tereksekusi dgn memukau. Kirain Novia Bachmid gak ada....he3. Thanks Mas Alffy, Mbak Linka & all Team Rev Production & Dewa Atlantis....Merdekaaaaaa",,0
Terbaikkk❤❤❤❤,,0
Keren banget!! ❤,,0
"👏👏👏 🇮🇩 "" happy independence day """,,0
"Bagus  banget,,, Nusantara❤❤",,0
"Keren Banget, uda kualitas hollywood ini, bisa lah bikin film",,0
Amazing,,0
"Proud tobe Indonesian MANYALA 🇲🇨🇲🇨🇲🇨, what a masterpiece alfy as always!!",,0
Pasti hbis ini booming reaktor 2 luar negeri,,0
Karya Alffy Rev selalu ditunggu di setiap kemerdekaan ❤,,0
Kereeeeennnnnnnnn,,0
"Ayo kita TRENDING kannn


Gaspolllll",,0
Wow bangga tidak bisa berkata2 lagi such a great and amazing work salut untuk semua yg mengambil bagian di video ini,,0
46 menir yg lalu,,0
Anjas.. 😢 gk jdi komen yang pertama,,0
Good lor,,0
Dirgahayu Indonesia ku🇮🇩🇮🇩😢,,1
Keterlaluan kalo gak sampe trending 1.,,0
"Masyaallah Tabarakallah 
Barakallah Negerikuu..
NANGISSS PAS GARUDA PUTIHNYA MUNCUL 😭 
Dangkee untuk alfy rev, linka, dan semua tim yang terlibat!
Ga akan bosen bilang kalian memang sungguh luar biasaa❣❣❣
Jaga kesehatan, suksess.. ga sabar liat movienyaa 😢",,0
Sampah kebanyakan CGI,,0
Next....Filmkan konsep dan ide cerita ini ❤,,0
"Beautiful INDONESIA TANAH AIR TERCINTA !!! ❤❤❤🇲🇨🇲🇨🇲🇨
DIRGAHAYU REPUBLIK INDONESIA KE 79 KAMI BANGGA MENJADI BAGIAN DARI INDONESIA 🇲🇨🇲🇨🇲🇨❤❤❤",,1
